YEAR,MO,DY,HR,WS10M,WD10M,WS50M,WD50M
2021,1,24,7,2.31,109.97,4.27,110.13
2021,1,24,8,2.82,103.3,5.14,103.44
2021,1,24,9,3.65,99.6,5.49,99.74
2021,1,24,10,3.85,96.06,5.02,96.43
2021,1,24,11,3.57,92.26,4.54,93.26
2021,1,24,12,3.41,89.74,4.38,91.74
2021,1,24,13,3.27,91.1,4.25,92.53
2021,1,24,14,2.63,81.1,3.56,81.67
2021,1,24,15,1.76,66.17,3.39,66.51
2021,1,24,16,1.77,55.61,3.46,56.42
2021,1,24,17,1.78,47.84,3.23,48.24
2021,1,24,18,1.68,39.53,2.79,39.21
2021,1,24,19,1.4,28.0,2.15,26.57
2021,1,24,20,0.95,1.89,1.45,357.23
2021,1,24,21,0.99,304.07,1.6,304.08
2021,1,24,22,1.58,280.53,2.51,280.23
2021,1,24,23,1.88,272.86,3.27,271.92
2021,1,25,0,2.09,268.5,3.85,268.02
2021,1,25,1,2.42,267.41,4.36,267.54
2021,1,25,2,2.56,268.25,4.64,268.46
2021,1,25,3,2.69,269.17,4.8,269.53
2021,1,25,4,3.15,270.57,4.88,271.38
2021,1,25,5,3.41,272.23,4.84,272.87
2021,1,25,6,3.44,271.17,4.71,271.9
2021,1,25,7,3.43,269.48,4.57,270.2
2021,1,25,8,3.38,267.08,4.43,267.88
2021,1,25,9,3.57,264.35,4.28,265.39
2021,1,25,10,3.54,262.39,4.13,263.37
2021,1,25,11,3.45,260.5,4.06,261.03
2021,1,25,12,3.58,264.86,4.32,265.65
2021,1,25,13,3.54,273.17,4.56,273.54
2021,1,25,14,3.21,278.96,4.49,279.12
2021,1,25,15,2.26,281.97,4.58,282.21
2021,1,25,16,2.53,285.24,5.31,285.37
2021,1,25,17,2.8,287.73,5.82,287.97
2021,1,25,18,3.09,289.35,6.14,289.63
2021,1,25,19,3.32,290.65,6.43,291.01
2021,1,25,20,3.56,291.89,6.61,292.38
2021,1,25,21,3.6,291.39,6.5,291.94
2021,1,25,22,3.68,289.47,6.25,290.27
2021,1,25,23,3.47,286.19,6.08,286.81
2021,1,26,0,3.55,279.63,5.99,280.3
2021,1,26,1,3.68,270.73,5.84,271.53
2021,1,26,2,3.78,260.6,5.69,261.31
2021,1,26,3,3.83,250.94,5.58,251.64
2021,1,26,4,3.86,243.43,5.4,244.18
2021,1,26,5,3.71,237.11,5.11,237.43
2021,1,26,6,3.35,231.44,4.88,231.17
2021,1,26,7,2.96,226.71,4.27,225.07
2021,1,26,8,2.58,226.84,3.46,224.73
2021,1,26,9,2.14,239.5,2.57,239.84
2021,1,26,10,2.11,270.85,2.42,271.48
2021,1,26,11,2.44,297.3,2.98,297.98
2021,1,26,12,3.32,302.42,4.21,302.66
2021,1,26,13,4.04,300.34,5.31,300.67
2021,1,26,14,4.15,297.1,5.92,297.17
2021,1,26,15,3.94,292.86,6.85,293.52
2021,1,26,16,4.45,292.74,7.96,293.42
2021,1,26,17,5.3,291.88,8.59,292.56
2021,1,26,18,5.35,287.96,8.19,288.57
2021,1,26,19,5.46,284.59,8.4,285.76
2021,1,26,20,5.97,287.58,8.77,288.6
2021,1,26,21,5.95,291.91,8.57,293.03
2021,1,26,22,5.61,298.17,8.18,299.53
2021,1,26,23,5.17,301.79,7.79,303.18
2021,1,27,0,4.66,299.96,7.42,301.18
2021,1,27,1,4.28,292.31,6.61,292.96
2021,1,27,2,4.2,281.69,5.94,282.3
2021,1,27,3,3.96,273.51,5.51,274.15
2021,1,27,4,3.77,263.45,5.31,263.75
2021,1,27,5,3.85,256.75,5.49,257.33
2021,1,27,6,3.86,253.18,5.58,253.72
2021,1,27,7,3.62,247.14,5.37,247.61
2021,1,27,8,3.74,242.2,5.35,243.1
2021,1,27,9,4.03,240.65,5.13,241.52
2021,1,27,10,4.05,241.06,5.2,242.63
2021,1,27,11,4.25,243.67,5.57,244.76
2021,1,27,12,4.39,247.4,5.93,248.34
2021,1,27,13,4.1,248.18,5.67,248.74
2021,1,27,14,3.19,239.42,5.0,239.79
2021,1,27,15,2.51,221.09,5.09,221.45
2021,1,27,16,3.25,206.38,6.39,206.25
2021,1,27,17,3.96,199.11,8.02,199.33
2021,1,27,18,4.75,196.53,8.66,196.88
2021,1,27,19,4.96,194.61,8.35,195.08
2021,1,27,20,5.17,194.52,8.15,195.06
2021,1,27,21,5.43,195.96,8.03,196.51
2021,1,27,22,5.28,199.64,7.69,200.83
2021,1,27,23,5.02,208.56,7.35,209.53
2021,1,28,0,5.07,216.36,7.38,217.48
2021,1,28,1,5.4,227.64,7.62,229.53
2021,1,28,2,5.13,234.79,7.18,235.41
2021,1,28,3,5.22,246.35,7.66,248.72
2021,1,28,4,5.44,262.32,8.17,264.4
2021,1,28,5,4.69,274.97,7.62,276.83
2021,1,28,6,3.66,284.45,6.98,286.06
2021,1,28,7,3.34,289.96,6.82,290.72
2021,1,28,8,3.7,292.72,6.24,292.91
2021,1,28,9,3.75,294.64,5.08,294.71
2021,1,28,10,3.22,299.37,4.13,299.96
2021,1,28,11,3.18,314.1,4.13,314.31
2021,1,28,12,2.87,330.29,3.73,329.94
2021,1,28,13,2.43,350.75,3.37,350.25
2021,1,28,14,2.01,13.5,3.8,12.23
2021,1,28,15,2.4,25.23,4.78,24.51
2021,1,28,16,2.76,28.74,5.65,28.52
2021,1,28,17,3.02,27.96,6.05,27.79
2021,1,28,18,3.01,21.91,5.95,21.91
2021,1,28,19,2.83,13.92,5.5,14.13
2021,1,28,20,2.55,4.56,5.01,4.83
2021,1,28,21,2.37,349.73,4.56,350.13
2021,1,28,22,2.35,332.24,4.27,332.69
2021,1,28,23,2.39,318.85,4.33,319.03
2021,1,29,0,2.67,314.53,4.32,314.85
2021,1,29,1,2.39,314.34,4.01,314.68
2021,1,29,2,2.13,309.19,3.53,309.43
2021,1,29,3,1.73,300.74,2.9,301.12
2021,1,29,4,1.08,316.75,1.65,316.34
2021,1,29,5,0.6,25.24,0.89,27.24
2021,1,29,6,1.44,85.03,1.96,84.06
2021,1,29,7,2.7,96.82,3.39,96.75
2021,1,29,8,3.6,104.7,4.43,104.6
2021,1,29,9,4.25,106.77,5.15,106.76
2021,1,29,10,4.92,107.28,5.96,107.86
2021,1,29,11,5.32,107.34,6.5,108.13
2021,1,29,12,5.52,104.35,6.84,105.1
2021,1,29,13,5.46,101.21,6.93,102.05
2021,1,29,14,4.93,98.66,6.39,99.15
2021,1,29,15,4.27,92.52,5.95,93.16
2021,1,29,16,4.16,84.83,6.13,85.54
2021,1,29,17,4.31,81.44,6.26,82.25
2021,1,29,18,4.39,80.67,6.21,81.02
2021,1,29,19,4.42,83.3,6.27,83.56
2021,1,29,20,4.22,83.3,6.14,83.57
2021,1,29,21,4.23,77.74,6.07,77.97
2021,1,29,22,4.51,74.33,6.32,74.5
2021,1,29,23,4.97,74.41,6.7,74.78
2021,1,30,0,4.9,66.3,6.48,67.02
2021,1,30,1,4.8,50.74,6.4,51.39
2021,1,30,2,5.01,40.7,6.69,41.4
2021,1,30,3,4.7,33.82,6.44,34.27
2021,1,30,4,4.05,19.27,5.91,19.94
2021,1,30,5,3.73,4.92,5.68,5.52
2021,1,30,6,3.56,353.58,5.63,353.87
2021,1,30,7,3.29,344.84,5.58,345.4
2021,1,30,8,3.41,342.81,5.38,343.54
2021,1,30,9,3.55,345.32,4.57,346.37
2021,1,30,10,3.63,356.92,4.48,359.3
2021,1,30,11,3.4,0.13,4.25,0.32
2021,1,30,12,3.22,356.52,4.07,356.59
2021,1,30,13,3.2,356.22,4.09,356.28
2021,1,30,14,3.06,358.54,4.06,358.57
2021,1,30,15,2.2,1.83,3.92,1.94
2021,1,30,16,2.13,4.41,3.81,4.12
2021,1,30,17,2.02,7.13,3.36,6.81
2021,1,30,18,1.74,9.55,2.74,9.87
2021,1,30,19,1.47,12.56,2.21,13.5
2021,1,30,20,1.21,15.03,1.73,16.23
2021,1,30,21,0.89,15.88,1.22,17.86
2021,1,30,22,0.55,4.09,0.73,7.96
2021,1,30,23,0.35,298.3,0.42,301.33
2021,1,31,0,0.73,259.53,0.99,259.57
2021,1,31,1,1.16,260.28,1.62,260.54
2021,1,31,2,1.57,268.29,2.3,268.44
2021,1,31,3,1.87,276.23,2.79,276.27
2021,1,31,4,1.91,274.92,2.89,274.97
2021,1,31,5,1.93,259.05,2.93,259.38
2021,1,31,6,2.24,238.69,3.49,238.84
2021,1,31,7,2.63,226.93,4.43,227.0
2021,1,31,8,3.06,223.45,4.93,223.97
2021,1,31,9,3.7,224.4,4.56,224.86
2021,1,31,10,3.91,227.43,4.63,228.35
2021,1,31,11,4.21,232.62,5.0,233.26
2021,1,31,12,4.08,234.36,4.81,234.79
2021,1,31,13,3.74,236.24,4.45,236.81
2021,1,31,14,3.09,236.87,3.96,237.41
2021,1,31,15,2.09,230.77,3.27,230.53
2021,1,31,16,1.86,211.75,3.01,212.49
2021,1,31,17,2.12,191.48,3.39,191.57
2021,1,31,18,2.48,179.46,4.2,179.25
2021,1,31,19,2.74,174.27,4.95,174.11
2021,1,31,20,2.85,171.34,5.32,171.3
2021,1,31,21,2.88,167.17,5.37,167.14
2021,1,31,22,2.93,162.14,5.45,162.21
2021,1,31,23,3.05,156.65,5.64,156.59
2021,2,1,0,3.4,149.19,5.95,149.36
2021,2,1,1,3.81,141.16,6.04,141.46
2021,2,1,2,4.17,132.04,6.22,132.3
2021,2,1,3,4.52,124.02,6.57,124.14
2021,2,1,4,4.78,117.74,6.9,117.9
2021,2,1,5,4.96,115.07,7.15,115.3
2021,2,1,6,5.04,115.45,7.23,115.76
2021,2,1,7,5.09,116.13,7.24,116.54
2021,2,1,8,5.2,115.45,7.07,116.08
2021,2,1,9,5.41,112.86,6.53,113.77
2021,2,1,10,5.25,109.76,6.02,110.97
2021,2,1,11,5.26,111.8,6.21,115.08
2021,2,1,12,5.85,124.22,7.22,126.82
2021,2,1,13,5.96,125.5,7.48,127.01
2021,2,1,14,5.71,122.71,7.32,123.55
2021,2,1,15,5.1,117.15,7.02,117.73
2021,2,1,16,4.92,116.08,7.46,116.89
2021,2,1,17,5.28,120.82,7.66,121.53
2021,2,1,18,5.31,126.87,7.42,127.64
2021,2,1,19,4.96,132.64,6.97,133.59
2021,2,1,20,4.36,138.92,6.33,140.1
2021,2,1,21,3.94,146.66,5.8,148.22
2021,2,1,22,3.63,155.59,5.49,157.23
2021,2,1,23,3.3,167.57,5.12,169.63
2021,2,2,0,3.05,184.26,4.87,186.63
2021,2,2,1,2.72,201.71,4.85,205.08
2021,2,2,2,2.53,228.25,5.31,230.5
2021,2,2,3,2.99,247.73,5.99,247.92
2021,2,2,4,3.91,259.07,6.65,258.76
2021,2,2,5,4.26,264.74,6.78,264.58
2021,2,2,6,4.44,273.23,7.01,273.64
2021,2,2,7,3.55,273.41,6.27,273.86
2021,2,2,8,4.06,269.01,6.24,269.43
2021,2,2,9,4.54,269.31,5.92,270.08
2021,2,2,10,4.12,267.72,5.2,268.45
2021,2,2,11,3.39,264.32,4.32,264.7
2021,2,2,12,2.82,257.2,3.83,257.27
2021,2,2,13,2.37,247.74,3.37,247.48
2021,2,2,14,1.34,229.51,2.37,229.95
2021,2,2,15,1.11,185.27,1.76,185.61
2021,2,2,16,1.54,142.84,2.42,142.61
2021,2,2,17,2.05,123.02,3.74,122.89
2021,2,2,18,2.54,115.14,5.09,115.35
2021,2,2,19,3.47,111.78,6.04,113.32
2021,2,2,20,3.82,109.84,6.14,112.03
2021,2,2,21,3.43,108.89,5.57,110.95
2021,2,2,22,2.56,113.98,4.63,116.05
2021,2,2,23,1.46,120.12,3.0,120.84
2021,2,3,0,1.01,121.35,1.67,126.82
2021,2,3,1,0.68,110.94,0.82,121.43
2021,2,3,2,0.59,103.11,0.66,111.67
2021,2,3,3,0.67,124.06,0.89,135.36
2021,2,3,4,0.9,170.05,1.51,186.54
2021,2,3,5,1.6,204.81,2.93,212.04
2021,2,3,6,2.24,224.86,4.26,227.3
2021,2,3,7,2.46,230.66,4.62,232.22
2021,2,3,8,2.44,223.19,4.36,224.93
2021,2,3,9,2.69,214.34,4.74,215.08
2021,2,3,10,3.47,212.29,5.8,212.9
2021,2,3,11,4.26,218.59,6.82,219.28
2021,2,3,12,3.84,223.76,6.01,224.47
2021,2,3,13,3.04,219.26,4.98,219.66
2021,2,3,14,2.88,207.95,5.0,208.05
2021,2,3,15,2.35,197.59,4.72,198.13
2021,2,3,16,2.3,190.58,4.78,191.49
2021,2,3,17,2.59,194.66,5.54,194.96
2021,2,3,18,2.66,194.12,5.28,195.0
2021,2,3,19,2.77,192.86,5.35,193.35
2021,2,3,20,2.68,197.8,5.04,198.43
2021,2,3,21,2.62,216.39,4.68,216.58
2021,2,3,22,3.03,244.69,5.34,245.01
2021,2,3,23,3.42,268.3,6.07,268.6
2021,2,4,0,3.51,290.85,6.51,292.87
2021,2,4,1,3.94,312.11,6.79,312.72
2021,2,4,2,4.68,330.05,6.74,329.96
2021,2,4,3,5.19,340.12,7.15,341.01
2021,2,4,4,5.34,343.53,7.31,345.21
2021,2,4,5,5.02,347.87,7.23,350.11
2021,2,4,6,3.93,354.98,6.4,357.97
2021,2,4,7,3.08,7.14,5.58,9.01
2021,2,4,8,3.12,22.2,4.63,23.02
2021,2,4,9,3.29,51.47,4.27,53.63
2021,2,4,10,3.69,76.41,4.39,77.77
2021,2,4,11,3.45,88.32,4.12,89.67
2021,2,4,12,3.16,91.13,3.85,92.56
2021,2,4,13,3.06,88.53,3.8,90.0
2021,2,4,14,3.01,86.42,3.85,87.56
2021,2,4,15,2.69,81.99,4.17,81.93
2021,2,4,16,2.69,80.29,5.04,80.64
2021,2,4,17,3.18,85.07,5.56,85.24
2021,2,4,18,3.52,88.6,5.68,88.66
2021,2,4,19,3.71,90.24,5.86,90.15
2021,2,4,20,3.89,92.18,5.96,91.95
2021,2,4,21,4.09,93.84,6.05,93.93
2021,2,4,22,4.06,94.86,5.81,95.01
2021,2,4,23,4.03,94.67,5.64,94.77
2021,2,5,0,4.11,94.57,5.72,94.85
2021,2,5,1,3.99,96.29,5.61,96.64
2021,2,5,2,4.02,100.07,5.83,101.36
2021,2,5,3,4.22,104.81,6.13,105.59
2021,2,5,4,4.34,104.29,6.32,105.19
2021,2,5,5,4.59,103.99,6.54,104.88
2021,2,5,6,4.81,104.1,6.67,105.01
2021,2,5,7,4.82,103.59,6.68,104.34
2021,2,5,8,5.16,102.06,6.64,102.84
2021,2,5,9,5.5,98.5,6.79,99.6
2021,2,5,10,6.05,96.3,7.37,97.31
2021,2,5,11,6.39,96.25,7.76,97.52
2021,2,5,12,6.54,98.24,8.06,99.32
2021,2,5,13,6.63,97.85,8.32,98.91
2021,2,5,14,6.2,94.34,7.96,94.9
2021,2,5,15,6.02,89.48,8.16,89.95
2021,2,5,16,6.25,84.62,8.65,85.29
2021,2,5,17,6.71,84.39,9.09,85.37
2021,2,5,18,6.91,84.42,9.17,85.65
2021,2,5,19,7.09,83.61,9.3,85.13
2021,2,5,20,7.13,83.08,9.24,84.03
2021,2,5,21,7.18,80.99,9.44,82.34
2021,2,5,22,7.09,80.42,9.58,82.17
2021,2,5,23,7.59,84.45,10.35,86.8
2021,2,6,0,7.36,85.31,9.85,86.68
2021,2,6,1,7.25,83.01,9.64,84.04
2021,2,6,2,7.27,81.6,9.69,82.78
2021,2,6,3,7.03,80.73,9.34,81.59
2021,2,6,4,7.3,80.13,9.68,81.32
2021,2,6,5,7.54,79.49,10.01,80.7
2021,2,6,6,7.43,80.56,9.8,81.38
2021,2,6,7,7.16,81.52,9.57,82.59
2021,2,6,8,7.06,81.54,9.02,82.43
2021,2,6,9,6.79,77.44,8.33,78.65
2021,2,6,10,7.38,78.71,9.25,80.86
2021,2,6,11,8.18,83.26,10.26,84.93
2021,2,6,12,8.61,85.0,10.81,86.31
2021,2,6,13,8.81,84.45,11.11,85.56
2021,2,6,14,8.79,82.65,11.26,83.67
2021,2,6,15,8.66,80.6,11.26,81.54
2021,2,6,16,8.72,78.21,11.53,79.34
2021,2,6,17,8.75,77.2,11.49,78.43
2021,2,6,18,8.68,78.1,11.3,79.57
2021,2,6,19,8.76,79.52,11.32,81.07
2021,2,6,20,8.8,81.11,11.37,82.7
2021,2,6,21,8.56,82.19,11.21,83.64
2021,2,6,22,8.68,82.08,11.36,83.73
2021,2,6,23,9.02,81.73,11.74,83.39
2021,2,7,0,9.24,81.98,11.97,83.67
2021,2,7,1,9.47,82.18,12.19,83.86
2021,2,7,2,9.72,82.05,12.45,83.73
2021,2,7,3,9.87,81.9,12.63,83.57
2021,2,7,4,9.95,80.87,12.61,82.45
2021,2,7,5,10.08,79.95,12.7,81.65
2021,2,7,6,10.21,81.77,12.84,83.4
2021,2,7,7,10.24,83.78,12.89,85.41
2021,2,7,8,10.29,83.24,12.99,85.17
2021,2,7,9,10.18,82.55,12.83,84.65
2021,2,7,10,10.43,83.2,13.0,85.28
2021,2,7,11,11.37,84.68,14.05,86.56
2021,2,7,12,12.41,85.74,15.43,87.62
2021,2,7,13,12.52,86.31,15.63,87.97
2021,2,7,14,12.19,86.03,15.35,87.58
2021,2,7,15,11.94,84.82,15.14,86.36
2021,2,7,16,11.41,82.45,14.62,84.05
2021,2,7,17,10.92,80.45,14.07,82.05
2021,2,7,18,10.66,79.23,13.73,80.86
2021,2,7,19,10.66,78.15,13.67,79.83
2021,2,7,20,10.67,77.09,13.65,78.71
2021,2,7,21,10.74,75.42,13.69,77.04
2021,2,7,22,10.73,73.94,13.67,75.43
2021,2,7,23,10.5,72.59,13.37,74.02
2021,2,8,0,10.02,71.49,12.79,72.8
2021,2,8,1,9.69,70.5,12.38,71.87
2021,2,8,2,9.47,68.92,12.1,70.38
2021,2,8,3,9.45,67.44,11.99,68.92
2021,2,8,4,9.22,66.06,11.69,67.6
2021,2,8,5,8.92,64.36,11.29,65.99
2021,2,8,6,8.65,62.69,10.96,64.22
2021,2,8,7,8.55,62.29,10.83,63.77
2021,2,8,8,8.52,63.29,10.76,64.91
2021,2,8,9,8.42,65.34,10.62,66.96
2021,2,8,10,8.35,67.8,10.52,69.12
2021,2,8,11,8.03,69.45,10.11,70.68
2021,2,8,12,7.61,70.75,9.58,71.74
2021,2,8,13,7.06,70.74,8.94,71.66
2021,2,8,14,6.63,70.46,8.51,71.25
2021,2,8,15,6.28,69.76,8.21,70.43
2021,2,8,16,5.84,69.82,7.85,70.39
2021,2,8,17,5.36,69.72,7.43,70.27
2021,2,8,18,5.1,69.73,7.16,70.22
2021,2,8,19,4.76,69.72,6.81,70.28
2021,2,8,20,4.32,69.99,6.36,70.47
2021,2,8,21,3.82,69.79,5.86,70.38
2021,2,8,22,3.51,69.15,5.46,69.72
2021,2,8,23,3.45,67.91,5.21,68.36
2021,2,9,0,3.44,66.99,5.05,67.36
2021,2,9,1,3.36,66.42,4.87,66.68
2021,2,9,2,3.24,63.37,4.64,63.82
2021,2,9,3,3.19,59.04,4.55,59.42
2021,2,9,4,3.18,56.23,4.53,56.75
2021,2,9,5,3.11,56.39,4.4,56.87
2021,2,9,6,2.99,58.01,4.19,58.41
2021,2,9,7,2.87,57.78,3.96,58.22
2021,2,9,8,2.66,55.42,3.71,55.98
2021,2,9,9,2.6,52.82,3.36,53.61
2021,2,9,10,2.61,51.93,3.01,53.22
2021,2,9,11,2.39,52.57,2.76,53.97
2021,2,9,12,2.07,51.27,2.41,52.76
2021,2,9,13,1.72,45.0,2.01,46.57
2021,2,9,14,1.48,31.17,1.75,33.34
2021,2,9,15,1.24,16.49,1.84,18.05
2021,2,9,16,1.55,9.27,2.11,10.65
2021,2,9,17,1.67,9.68,2.21,10.79
2021,2,9,18,1.6,15.87,2.1,16.88
2021,2,9,19,1.5,22.69,1.96,23.8
2021,2,9,20,1.3,24.1,1.67,25.13
2021,2,9,21,1.1,16.11,1.4,17.53
2021,2,9,22,0.99,5.89,1.26,6.77
2021,2,9,23,1.11,344.89,1.4,345.11
2021,2,10,0,1.43,334.42,1.82,334.09
2021,2,10,1,1.76,336.17,2.27,336.26
2021,2,10,2,1.92,342.01,2.49,342.25
2021,2,10,3,2.04,348.73,2.64,348.89
2021,2,10,4,2.15,353.11,2.78,353.21
2021,2,10,5,2.23,355.57,2.91,355.84
2021,2,10,6,2.25,358.21,2.92,358.46
2021,2,10,7,2.18,0.21,2.77,0.65
2021,2,10,8,1.99,5.42,2.57,7.0
2021,2,10,9,1.92,16.59,2.59,18.49
2021,2,10,10,2.41,22.91,2.9,24.21
2021,2,10,11,2.91,24.43,3.46,24.83
2021,2,10,12,3.39,22.19,4.03,22.19
2021,2,10,13,3.81,20.29,4.59,20.22
2021,2,10,14,3.87,18.84,4.95,18.69
2021,2,10,15,3.28,17.87,5.02,17.76
2021,2,10,16,2.65,16.78,4.51,16.71
2021,2,10,17,2.58,13.87,4.25,13.73
2021,2,10,18,2.56,10.21,4.12,10.37
2021,2,10,19,2.59,9.01,4.29,9.22
2021,2,10,20,2.72,9.41,4.4,9.91
2021,2,10,21,2.71,10.3,4.44,10.95
2021,2,10,22,2.81,11.87,4.64,12.45
2021,2,10,23,2.9,12.43,4.87,12.88
2021,2,11,0,3.04,9.75,5.13,10.08
2021,2,11,1,3.24,4.28,5.41,4.47
2021,2,11,2,3.51,359.62,5.77,359.92
2021,2,11,3,3.64,355.7,6.12,355.98
2021,2,11,4,3.85,353.25,6.74,353.88
2021,2,11,5,4.25,353.78,7.44,354.58
2021,2,11,6,4.74,357.26,7.85,357.95
2021,2,11,7,5.16,-0.0,7.95,0.79
2021,2,11,8,5.18,359.83,7.26,0.86
2021,2,11,9,5.0,358.03,6.31,359.43
2021,2,11,10,4.82,359.91,5.96,1.88
2021,2,11,11,4.48,8.94,5.51,10.37
2021,2,11,12,3.94,13.65,4.83,14.13
2021,2,11,13,3.44,16.09,4.38,16.04
2021,2,11,14,2.96,17.38,4.0,16.91
2021,2,11,15,2.13,16.64,3.57,16.53
2021,2,11,16,1.98,14.36,3.45,14.41
2021,2,11,17,2.22,13.45,3.74,13.54
2021,2,11,18,2.37,13.53,4.05,13.96
2021,2,11,19,2.49,14.91,4.26,15.44
2021,2,11,20,2.63,15.69,4.39,16.24
2021,2,11,21,2.69,15.12,4.42,15.58
2021,2,11,22,2.69,16.38,4.4,16.92
2021,2,11,23,2.67,18.97,4.36,19.67
2021,2,12,0,2.73,20.46,4.44,21.24
2021,2,12,1,2.9,21.03,4.69,22.03
2021,2,12,2,3.11,21.85,5.0,22.68
2021,2,12,3,3.29,21.32,5.33,22.21
2021,2,12,4,3.52,19.44,5.75,20.53
2021,2,12,5,3.9,17.96,6.22,19.05
2021,2,12,6,4.35,18.01,6.7,18.84
2021,2,12,7,4.5,20.42,7.19,21.15
2021,2,12,8,4.84,23.3,7.25,23.97
2021,2,12,9,5.22,25.64,6.7,26.65
2021,2,12,10,5.24,28.51,6.56,29.77
2021,2,12,11,5.46,32.48,6.82,33.69
2021,2,12,12,5.3,32.17,6.64,32.94
2021,2,12,13,5.06,29.3,6.44,29.99
2021,2,12,14,4.67,25.49,6.29,26.02
2021,2,12,15,3.72,19.88,5.72,19.97
2021,2,12,16,3.04,11.86,5.6,11.83
2021,2,12,17,3.37,6.12,6.13,6.0
2021,2,12,18,3.7,3.51,6.5,3.58
2021,2,12,19,3.84,1.52,6.61,1.56
2021,2,12,20,3.88,0.23,6.55,0.27
2021,2,12,21,3.83,358.01,6.36,358.1
2021,2,12,22,3.8,354.93,6.13,355.03
2021,2,12,23,3.75,351.36,5.82,351.51
2021,2,13,0,3.75,347.38,5.64,347.52
2021,2,13,1,3.81,344.05,5.57,344.13
2021,2,13,2,3.85,340.46,5.55,340.52
2021,2,13,3,3.88,337.26,5.56,337.51
2021,2,13,4,3.83,335.0,5.46,335.31
2021,2,13,5,3.72,332.52,5.26,332.98
2021,2,13,6,3.52,329.73,4.96,330.45
2021,2,13,7,3.27,327.79,4.69,328.61
2021,2,13,8,3.12,326.55,4.34,327.71
2021,2,13,9,3.24,324.82,3.66,327.02
2021,2,13,10,3.18,329.28,3.62,332.22
2021,2,13,11,3.14,335.79,3.64,339.5
2021,2,13,12,3.07,339.31,3.56,342.12
2021,2,13,13,2.97,334.58,3.45,337.21
2021,2,13,14,2.89,329.49,3.47,331.47
2021,2,13,15,2.41,322.39,3.6,323.55
2021,2,13,16,2.14,315.15,4.07,316.48
2021,2,13,17,2.56,311.91,4.64,312.75
2021,2,13,18,2.67,308.48,4.89,309.49
2021,2,13,19,2.81,306.07,5.12,306.99
2021,2,13,20,3.06,301.42,5.44,302.02
2021,2,13,21,3.28,295.53,5.74,295.9
2021,2,13,22,3.52,290.81,6.09,291.04
2021,2,13,23,3.63,287.77,6.16,288.02
2021,2,14,0,3.82,284.8,6.02,284.88
2021,2,14,1,3.9,282.39,6.05,282.38
2021,2,14,2,4.17,281.9,6.08,281.86
2021,2,14,3,4.18,281.2,5.86,281.07
2021,2,14,4,3.85,280.53,5.59,280.56
2021,2,14,5,3.53,280.07,5.43,280.44
2021,2,14,6,3.32,276.89,5.06,277.28
2021,2,14,7,3.1,268.26,4.63,269.03
2021,2,14,8,3.16,266.03,4.3,267.61
2021,2,14,9,3.39,264.71,3.77,266.43
2021,2,14,10,3.28,265.62,3.59,266.51
2021,2,14,11,3.18,265.2,3.49,266.02
2021,2,14,12,3.01,262.99,3.3,263.48
2021,2,14,13,2.82,263.17,3.12,264.1
2021,2,14,14,2.53,259.32,2.84,260.49
2021,2,14,15,2.05,249.21,2.8,249.39
2021,2,14,16,2.05,240.61,3.36,241.11
2021,2,14,17,2.5,236.71,4.06,237.01
2021,2,14,18,2.75,232.51,4.54,232.83
2021,2,14,19,2.87,228.2,4.78,228.65
2021,2,14,20,2.89,222.59,4.79,222.88
2021,2,14,21,2.91,215.27,4.8,215.53
2021,2,14,22,3.01,210.63,4.94,210.75
2021,2,14,23,3.09,208.06,5.07,208.22
2021,2,15,0,3.09,203.39,5.09,203.5
2021,2,15,1,3.14,196.45,5.2,196.39
2021,2,15,2,3.47,193.13,5.51,193.27
2021,2,15,3,3.55,195.56,5.72,195.61
2021,2,15,4,3.54,196.15,5.75,196.1
2021,2,15,5,3.48,191.54,5.71,191.6
2021,2,15,6,3.6,182.12,5.97,182.18
2021,2,15,7,4.0,173.72,6.61,173.89
2021,2,15,8,4.72,168.93,6.81,169.28
2021,2,15,9,5.15,165.33,6.31,165.74
2021,2,15,10,4.9,163.79,5.78,164.48
2021,2,15,11,4.77,162.25,5.7,163.28
2021,2,15,12,4.92,160.9,6.13,162.12
2021,2,15,13,5.11,159.49,6.81,160.65
2021,2,15,14,5.11,159.21,7.34,160.29
2021,2,15,15,5.22,158.77,7.85,159.74
2021,2,15,16,5.71,156.1,8.48,157.07
2021,2,15,17,6.41,153.34,9.02,154.34
2021,2,15,18,6.44,153.56,8.86,154.68
2021,2,15,19,6.39,152.81,8.66,154.06
2021,2,15,20,6.58,152.74,8.79,154.03
2021,2,15,21,6.77,154.86,8.92,156.08
2021,2,15,22,6.6,159.94,8.73,161.48
2021,2,15,23,5.38,174.84,7.45,178.2
2021,2,16,0,3.65,198.75,6.37,205.59
2021,2,16,1,2.61,232.55,5.24,235.62
2021,2,16,2,2.86,261.67,5.47,262.03
2021,2,16,3,3.11,276.48,6.06,277.41
2021,2,16,4,3.23,281.88,6.31,282.8
2021,2,16,5,3.14,280.61,5.96,281.49
2021,2,16,6,2.97,274.23,5.51,275.2
2021,2,16,7,3.05,266.77,5.39,267.76
2021,2,16,8,3.21,260.06,5.5,260.85
2021,2,16,9,3.24,253.05,5.41,253.48
2021,2,16,10,3.12,244.46,5.22,245.39
2021,2,16,11,2.99,234.69,5.03,235.25
2021,2,16,12,3.21,227.66,5.34,228.8
